dataset,split,image_path,lap_var,lbp_var,glcm_contrast,entropy
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (156).JPG,334.5776972347271,3.6427484838663213,70.37938076185712,7.695886168043268
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (158).JPG,107.37762574883908,1.2379896627906974,28.467052929899154,7.5650828157670045
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (16).JPG,92.42719833315569,1.6414594625528893,18.103978327915314,7.31964082526806
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (160).JPG,27.8728035,1.29251036179149,5.619562890722682,5.944734618763068
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (161).JPG,122.63976374448528,2.5090579208984574,23.47842210552638,7.619630075554949
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (164).JPG,225.94180899588267,4.78558028280975,51.39690505959825,7.267549697299371
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (165).JPG,98.65505666376873,3.9568271897058294,22.31286830040844,6.800446987866866
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (169).JPG,140.0112378308166,4.400938658261224,28.284137117612733,7.622089256821846
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (17).JPG,189.7796458320254,4.027906588078224,41.02545261315329,7.416069341803034
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (170).JPG,106.29210016666654,2.1185423845862212,22.872511544552797,7.430977346445995
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (171).JPG,385.7397968248689,4.782390134014415,77.07281703759274,7.54340038940656
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (18).JPG,211.59974774018195,4.378831935252337,51.28407593565059,7.602320094622325
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (181).JPG,22.68797649457318,0.9173543824841073,4.615897474368594,6.882566314186809
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (182).JPG,217.64089741554952,3.78185882332708,45.943512544802864,7.324286974007584
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (183).JPG,110.74099541636328,3.116757068618225,24.919299991664584,7.027727073234365
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (184).JPG,87.78848733333334,2.106755802986609,19.618312244727843,7.064352849140468
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (188).JPG,274.2074160833292,5.9432558807194384,55.831588647161794,7.434263579868754
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (21).JPG,201.94224299997978,4.293954443288887,43.624714345253,7.383025316781845
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (22).JPG,332.70800091663915,4.472299333511011,65.41126281570392,7.448528627161597
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (23).JPG,120.77370733320492,2.0631277404797483,19.380707260148366,7.5545927567898605
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (25).JPG,330.2379236559887,4.604491616639549,79.89636609152286,7.53083593920617
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (27).JPG,115.07828416615317,2.3677237438999987,22.93442443944319,7.568117988031187
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (28).JPG,401.658777080973,4.869076388319269,79.08751804617822,7.581021713992312
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (30).JPG,304.9156022479675,3.777799052833819,63.127832208052034,7.556538685249034
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (32).JPG,295.4609704156052,3.9378249063995585,66.89490147536884,7.5542541067323805
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (37).JPG,220.2296419909751,5.491342739164333,49.39103667583562,7.427469880507231
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (38).JPG,268.40790758013185,4.646719466437322,62.765099358172904,7.607368967604465
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (39).JPG,373.0700744136729,4.3360574179523965,97.90963449195631,7.60021411597586
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (4).JPG,31.299895666666668,0.861758840244435,6.211457697757774,6.904882350075608
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (40).JPG,249.3161737497303,5.309955136525767,45.963232224722866,7.369748966731113
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (41).JPG,425.67282090465824,3.9336157479123224,114.15403034091858,7.652938565533315
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (42).JPG,244.76301783233063,5.172909400933229,50.623582812369776,7.699301844999024
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (45).JPG,242.2096496358653,2.33203826559987,59.19404167708593,7.497492700197761
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (47).JPG,156.05474974882708,3.749726099410492,35.00429132283072,7.429356321908097
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (48).JPG,471.44061433272446,5.901122266051932,100.52275443860968,7.568530690429451
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (49).JPG,531.6448393332705,5.172413232532444,120.41154596982574,7.499699595207825
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (5).JPG,140.0961864999485,3.797305514330555,31.82205017921147,6.769756059470012
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (51).JPG,61.2184421666131,0.893441992636004,12.769437526048174,7.093512507707965
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (53).JPG,74.7964547474916,2.6437949194257637,15.745602233891805,6.4478619684613445
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (57).JPG,108.51325891660596,2.3208304788048237,28.962030090856043,7.565857681938558
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (60).JPG,329.662071831013,3.0960518142710804,65.16321897140953,7.748097569762594
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (63).JPG,259.90094158055075,3.3185187912728855,53.40070575977328,7.638059600352763
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (64).JPG,235.2147833324532,2.838551976217994,40.23771876302409,7.324257022262891
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (69).JPG,119.07123266641058,1.7238067357862248,22.929496707510218,7.409079984969024
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (70).JPG,218.7061621665384,2.990408153564105,48.59046811702929,7.644553234163036
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (72).JPG,299.88330674855007,3.312869592306553,68.44461723764275,7.68759366351925
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (76).JPG,289.86870666312905,4.608802732648095,96.48405284654497,7.675468612802054
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (88).JPG,69.06630406575526,2.337856642360913,11.103413770109194,6.8448912231106975
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB10 (94).JPG,31.141121,0.20269133345107374,5.522306743352504,7.923822748165557
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (18).JPG,80.7757540833235,2.7283505090938642,13.96383020755189,7.107143089869277
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (25).JPG,32.744795738711026,0.790977595039558,6.350735683920979,6.879079795538778
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (26).JPG,71.71378008331487,2.543328265936395,15.701663499208136,7.174420812307646
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (27).JPG,271.84784574410907,5.523044126897763,70.65021021922148,7.350247658526037
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (29).JPG,162.44548883312774,3.2121611409725044,36.73580028340419,7.113970894621348
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (4).JPG,114.52455999260394,4.835844202595668,31.58707010085855,6.818079803535568
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (40).JPG,85.17697116645637,1.2665374520874946,20.82278678002834,7.340939115763617
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (48).JPG,101.86536966474551,3.5897684370270855,20.26709227306827,6.579684739973814
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (52).JPG,99.9214654999889,2.0809784072907593,21.481427856964242,7.255287704557837
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (54).JPG,134.57033083292012,2.4649197013766364,26.065575643910982,7.031497144902167
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (56).JPG,352.27543590916997,5.421414701952495,81.55600816870883,7.143317276983659
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (6).JPG,65.80475508181841,1.232448033340138,14.295661665416352,7.1478111089179555
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (64).JPG,288.6430587499687,5.246702338712878,63.38816920896891,7.361465045540803
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (7).JPG,725.3763264133044,5.129463647875473,162.6078033675086,7.4894171777085115
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (8).JPG,248.25289290306762,5.858735350292899,68.759695923981,7.161830135641962
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (80).JPG,268.74918249999786,4.6080513771891125,50.66118196215721,7.475883593828493
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (88).JPG,68.34372416666666,1.865051277180009,15.183120280070016,6.61487607930017
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (9).JPG,60.67309433186392,2.593762762402156,13.791093690089191,6.948595207552437
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (90).JPG,137.05604224983318,3.8148976778086423,40.76244144369428,7.148764942754359
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_AnB_CB8 (91).JPG,87.2109696665383,5.009116489181222,24.091979161457033,7.132125126785392
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (106).JPG,126.48871524978146,5.6586148591686385,28.481147703592573,6.498999711438081
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (127).JPG,52.0121564166635,3.578012612738407,14.092417270984416,6.367015433375903
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (149).JPG,93.50109024960375,2.2727336621222185,19.502594898724684,6.933188845953943
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (15).JPG,64.46284516666667,3.462976380305665,14.59167225139618,6.501422396336695
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (157).JPG,120.90119833329284,1.2591663895407692,24.89775960656831,7.368113587997369
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (190).JPG,75.945713,1.5148888927081103,17.031161123614243,7.019672243379513
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (195).JPG,29.481241666664058,1.141447170622186,6.012465783112447,6.449533913530598
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (198).JPG,124.83020774796748,3.6935746379133114,25.94849712428107,6.940331382554801
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (202).JPG,181.26351799869215,4.774636154602987,40.453983995998975,7.086575166284582
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (207).JPG,25.604913,1.1300968226341452,4.887509210635991,7.021155994803302
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (211).JPG,40.96625316666667,2.1136977450817507,8.886909060598484,6.687208214977078
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (218).JPG,13.207712166666667,0.239289225366498,2.2458474618654654,7.073166597020476
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (24).JPG,123.6734652486372,4.009339129184107,26.880886971742935,7.009386858945945
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (35).JPG,150.06910833333333,4.491831730775013,37.5080655163791,6.92573353670366
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (43).JPG,219.84568683327433,4.492381849744149,52.4592146369926,6.996059529837036
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (48).JPG,43.94393874986508,1.5375636217799658,8.754511961323667,6.900666403367987
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (59).JPG,125.00835274221195,3.4817484158777705,28.009130532633154,7.017341867799823
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (7).JPG,151.48338316641065,3.6269418838333047,35.51608518796367,6.6788710756018945
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (70).JPG,78.79258124648958,5.1376500268566705,13.047461448695508,6.599471870321936
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (76).JPG,44.756755,1.2230197390710236,8.63284787863633,7.064285372122438
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (78).JPG,57.9412372495048,2.5565314695681987,19.144308743852633,6.923023691430156
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (89).JPG,36.04913066666667,1.449258490039,7.934172709844127,6.617100440767295
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (92).JPG,321.5527421666667,6.3017221623924975,93.40158056180712,7.242589476453503
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (93).JPG,77.89727,2.8009651379123013,19.638651329499044,6.958454431460405
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220912_BnA_CB9 (97).JPG,128.9570249984788,3.962299454622215,31.44957564391097,7.108446158351485
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (105).JPG,79.04092316503983,4.4399377054212215,22.25333149954155,6.356654994742702
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (107).JPG,81.10972208332579,3.589879821812998,15.050048012003,7.0867039817416835
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (108).JPG,92.55809166523524,3.7520013654540976,20.132712844877886,7.0493339511165
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (110).JPG,8.067719833332774,0.3476956483448888,1.880612819871634,6.542975938978338
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (114).JPG,18.508603333333333,0.31662334514641516,4.499524547803618,6.937279095753268
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (121).JPG,13.839440666666667,0.2794782656109359,2.8161203634241896,6.380613674795876
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (141).JPG,10.7130335,0.45829889297776244,2.252703175793949,6.50370701942678
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (142).JPG,61.677634749499916,3.617385589756814,14.14576935900642,7.45422812633532
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (144).JPG,32.99691708273717,2.369874518553996,7.4638614653663415,7.220517091573386
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (147).JPG,85.05556733325324,2.062152578641693,17.656927148453786,7.456166761340118
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (149).JPG,242.99766941355853,5.458750263985932,52.42446153204966,7.6211347650646
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (154).JPG,53.249500997663915,1.8680153699395536,12.804571642910732,7.089341291776334
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (156).JPG,73.40320033254937,3.2439413335208234,16.52352196382429,7.238941001973094
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (166).JPG,67.86583291652684,3.958622427373169,29.00119113111611,6.742575946531412
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (178).JPG,19.94338,0.8822329238043322,4.245865966491622,6.340368335766466
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (194).JPG,54.485927833333335,0.7990455990430829,13.635795948987251,7.343134070953819
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (195).JPG,25.106462166642828,0.9413095948544458,4.700695507210135,7.304093459413285
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (197).JPG,35.455945,0.7907032745365912,10.285937984496123,7.193838726554562
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (199).JPG,24.49425549835977,1.324770504226523,6.865272318079519,7.108788319551055
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (206).JPG,54.87059058314422,3.454981731679916,10.693755272151371,6.716942427804043
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (207).JPG,169.82970558332661,3.1208493288248826,40.907014753688415,7.3090005243988845
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (21).JPG,108.40755116588302,3.97011343272488,24.751249562390598,7.377380125209461
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (210).JPG,164.26252073885212,4.73039934944577,44.08140760190046,7.328326309595004
SEAFLOWER_BOLIVAR,train,../benthic_data\reef_support\SEAFLOWER_BOLIVAR\images\20220913_AnB_CB11 (223).JPG,47.16370566662651,2.7918965201865578,10.375702258898059,6.962499645962847
