image_path,bleached_percentage,mean_raw_red_z,mean_albedo_z,mean_luminance_z,mean_saturation_z,median_raw_red_z,median_albedo_z,median_luminance_z,median_saturation_z
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.4311596817997195,0.5299602266577417,-0.991597879268281,-0.7269565791535207,0.3706566886839454,0.7129096487412546,-0.5112163318796193,-0.11453075463936883,0.2848865132040409
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.9482420530571304,2.1377470373447363,3.8169563272159643,3.5016769973335733,1.5414555743006078,1.9376181257177267,5.4316835212408,4.9456148086342555,2.416876739165131
C9_PB_PSb_T3_19nov24_HBenavides_Corr,1.0,2.3160559527901645,-0.05885094717635169,-0.4673765598812306,0.44301358891714643,1.7966058747829858,0.21862311153325653,-0.38199838408457526,0.25738714731737167
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.590398722365601,-0.6450941572285507,-0.38091656225976556,-0.6657974993190563,0.6684927766350343,-0.34809382368178254,-0.1754822534140825,-0.6367933573338825
C9_PB_PSb_T3_19nov24_HBenavides_Corr,,,,,,,,,
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.9544526621353144,1.4109422428577403,2.1083288048749047,0.43086591456492446,-0.21066684560257598,1.4721916808139408,1.7526517331775466,-0.3488387149690788,-0.13292522625476597
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.4981500954816405,0.15718862584288965,0.753466399676846,0.37087508168050587,0.5381077108799553,-0.32270135782516185,0.5571620604223103,0.07125464186211376
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.21257853292996884,-0.41987886779191747,-0.27097087291618493,-0.014345937375154407,-0.022259169372968655,-0.361735415638778,-0.16638309367172333,-0.18057002476427367
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-1.2774490032130685,-1.6553616858239562,-1.5469935870538145,-0.48729071821937864,-1.0988460130919189,-1.0766680827698891,-0.8346642542489364,0.13843280493715052
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-2.2573521255476243,-0.3667084064495538,-2.4684682784622876,-1.776357135984305,-2.3209790157174917,0.293470387224367,-1.619351857928384,-1.1586428344890864
C9_PB_PSb_T3_19nov24_HBenavides_Corr,,,,,,,,,
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.8190612235655942,-1.729956878941418,-1.4176826810244618,-1.2269667210685744,-0.9748748521159576,-1.3736890327707265,-1.1367494370668627,-0.6823845188436232,-0.5801168611938919
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.5215559711883697,1.5721329146695533,0.5569395107997475,1.2375594604292444,0.27185738238817586,1.522825908970367,0.262349299757378,0.945930131525413,0.04290429075143598
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0431852694696984,-1.2737943985416427,-0.6817179970332179,-0.9818355729285215,-0.31690064274908253,-1.6192527991192602,-0.593731258268968,-0.8529743153191742,0.004077107516462477
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.3425208351598137,-0.0459828637563115,-0.06490194603092178,-0.06550892959692659,-0.32819949585084124,-0.026169329650496516,-0.2514127855757012,-0.16638309367172333,-0.5698638567310257
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.5006191881526953,0.22598754120377484,0.25781121369995175,0.29914569058376833,-0.23054341720265673,0.3011137683643708,0.04945105845100502,0.12829714797358518,-0.20122535691919266
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.3795130498761409,-1.8080467384488716,-0.3639517983383438,-0.205796276529992,-0.44429117365878135,-2.0014860569176336,-0.14548959636820732,-0.27809073238034554,-0.291769618897065
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-0.08143629670279279,-1.0678421499462347,-0.8955229631865596,-0.8047403877413128,-0.28184049143339474,-0.6913320882025246,-0.3360789574631217,-0.8042472558239367
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-1.6678625082303764,-1.337682938545761,-0.9516574996888162,-0.3854634035597331,-1.6948805303189243,-0.8840360050510933,-0.39556367112158686,-0.1461725544186534
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.6482738171528714,-0.025554753933169142,0.25020671742014394,-0.03734569725941872,-0.01522618053009946,-0.023401030071506044,0.126107174414024,-0.2670353876661705,-0.0683971575418917
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.4676955764960419,0.08704851391713708,-0.011801503929158057,0.10745722558628697,-0.19031978105170924,0.15279427965541625,-0.2862422151956995,-0.12055065575292094,-0.11155188514098852
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.2198012189315432,0.554082501305973,0.3836735587708802,0.5226804652592726,-0.08012787417816444,0.6555181538959646,0.00597928740699451,0.17508221827020312,-0.20383678442411535
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.6798459170538839,0.46421690272580424,0.3817839108835162,0.42103222763751963,-0.13287399621706308,0.6494584115104647,0.16020723295663594,0.1724188080735809,-0.18277717927397127
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.7475580381551921,-0.12926640629423833,-0.19383961749910394,-0.20861608200485038,0.7243322087316987,-0.0891644932983189,-0.26283269754558786,-0.45660428027462746,0.6563489510532792
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1688852246365551,0.726707941342284,0.6097380857190126,0.37899428903902116,0.33576928526887284,0.6120721148946645,0.4672134794328781,0.1724188080735809,-0.11623780525515415
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0455735757122915,-0.342344929172887,-0.8967584158266533,-0.6972117614936705,-0.5107813076869681,-0.47753294683231584,-0.47259856456909355,-0.4416903147339114,-0.4988001460502532
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.9197007703855752,-1.899108560723037,-2.003224827061868,-1.1980851752743749,-0.6435775919327361,-1.6825531296498089,-1.339918809324916,-0.27706879193050027,-0.19965510527755417
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.9574411442394968,0.6917687903933827,1.8679175970107196,1.2906863124014538,0.24506105327008917,0.7167024371408152,1.5991462571294974,1.0906284125208043,0.1248818004798046
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.111852978381682,-0.23749733525672792,0.6017169604308278,0.1718689682225322,-0.21536931731145925,-0.329459939067096,-0.23981970679518472,-0.2563817468796882,-0.07715535788944557
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.249695894077211,0.8681562126610529,1.7766845602643293,1.8066783213602624,0.41531033196929257,0.8994839859629903,1.137795679439221,1.4694755281703213,0.34940892335244084
C9_PB_PSb_T3_19nov24_HBenavides_Corr,,,,,,,,,
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0927395419469258,-1.670594042649735,0.01848573986945028,-0.5358868193205405,-1.414296659102395,-1.9270219840509932,-0.24380693535154732,-0.6117058443269209,-1.4160778106094656
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,2.6469012854801304,0.11482756635313823,-0.6896625866985402,0.509702453549919,1.8287808600168975,0.40345797715382875,-0.6204301747001327,-0.18259233283447693
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,1.8237486786632937,-0.564600212557908,-0.4148052468394502,0.7758434623318514,1.0515727886959083,-0.33718305978010393,-0.12055065575292094,0.19226178568775998
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.8657701533133362,0.5344719679917949,0.9056271939663719,0.7181856284770354,0.023710271174886898,0.6853607922404932,0.43628877316780074,0.31890353998683313,-0.13060710100843093
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-0.5180240363083641,3.4370604002810277,3.41010539369335,1.2031233911606787,-0.45771889708980007,4.66626551352716,4.418693825991347,1.661022358007414
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,1.675997156194742,1.1057323053646901,1.225305211019256,0.4961922835794555,1.1562534131754716,0.7406890473688476,1.2316165899868585,0.23218767352484107
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.6918552804790012,-0.4799332597845713,0.21376591546434673,0.9734039383042937,4.303150181237963,-2.159775448289616,-1.5233990838434925,-0.6570276656334131,3.560970573109207
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.344303766876728,0.32738398266733315,-1.092285837785657,-0.4864657197472279,-0.7332528461246431,0.30206280383481715,-0.5150730579120292,0.10936260702984336,-0.6159280295640276
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.8039251809164129,0.2150105404716215,0.48951011049427723,0.0614228079474542,-0.5025736634947137,0.5762435107736459,0.43327717646118424,0.08625119390839495,-0.45883810627347477
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.8558661123794751,-0.19601945605292273,0.05284920750872643,0.0683961982243134,-0.2256639839660144,-0.16250347287755726,-0.09944416497200005,-0.21165682366292998,-0.13393590874282663
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.2135539225093667,-0.4476144980614165,-0.7815265022672219,-0.4915716570013883,0.5282911384757539,-0.7298757775041997,-0.7824059096904771,-0.3360789574631217,0.34057024564347427
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.6083823744450974,0.543000006830727,1.589809308367706,1.3415926282989745,0.2962071481621676,0.7049686028260038,1.2276676856164404,0.945930131525413,-0.01616043396143097
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.2922474745885116,0.5803184184497313,0.05567496325173169,-0.06414680644680759,0.11121002214061233,0.5557554111033605,0.01614154404387726,-0.27809073238034554,-0.1521263073397705
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1984820122133301,0.3249576265762068,0.7227595993511589,0.7297952583700829,0.05429722857410093,0.30206280383481715,0.22395018691607382,0.17508221827020312,-0.1800566672205722
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.6838056123708842,0.6305692326817909,-0.3528181580105962,-0.5301759439016097,-0.7306658371235932,0.734437327902138,-0.03827989069260097,-0.35635510465831993,-0.654488317174626
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.7536084113589566,0.3158248825313295,0.2173238226028235,0.28846897737855504,-0.1445050032975131,0.3021701152661012,-0.09123568169853166,0.12829714797358518,-0.18277717927397127
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.17878662643719953,-0.16381530902307626,-0.3411736634992188,-0.45481371339173987,0.17341987209703844,-0.3173093448883558,-0.4135201195794214,-0.6908804314974631
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.5573948930980442,1.1519833608180148,-1.126942165983123,-0.820871002219008,0.857181160098825,0.6923192678630203,-0.5663432958862208,-0.2650693015412087,0.23898015144693774
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-0.9030799662300372,-1.49768707208345,-1.3878988988375396,-0.9310989941865602,-0.7135476725374045,-0.9477551172032688,-0.6764169523967067,-0.2751598459766275
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0570539198735795,0.31926849971656657,0.20921582697049282,-0.4471625551546446,-0.16918481636534116,0.3000004122647629,0.40291024300281425,-0.4135201195794214,-0.2897624003321291
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.5995966019678899,0.5216733163744531,-0.05349491107494338,-0.20377900615725184,-0.6362480842105719,0.5914582596408393,-0.23915715551972935,-0.2895718266798514,-0.771408091261619
C9_PB_PSb_T3_19nov24_HBenavides_Corr,,,,,,,,,
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,2.3819311439009745,0.38735232899686695,-0.9923065909612436,-0.0581551511480805,1.901142299526754,0.648956752809315,-1.0341533950857529,0.07784812693352604
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.11804106858427059,-0.6747616871674204,-0.5834574721649459,-0.6853271701464665,0.22915139323961065,-0.43353941011625385,-0.23180496309244092,-0.7412366254842746
C9_PB_PSb_T3_19nov24_HBenavides_Corr,,,,,,,,,
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0523864890546705,-0.9919772829539666,0.6826191085580752,-0.18148132552979857,-0.9584511369920337,-0.8483643650564195,0.6512973281247398,-0.528615367114865,-0.8888748599144678
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1222839826149368,-2.4398148571273235,-2.290280761151861,-1.2841767031970859,0.42146290508620154,-2.4677307514849876,-1.543097279114682,-0.4311993357491319,0.9121453012112871
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0775267381996567,1.7635814525805333,1.6639442857396494,1.5807019287908202,0.30659661563516377,1.5944663498012657,1.369197986551815,1.1593600959936146,0.3924206150162115
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0460179404390779,-0.5725379280514659,-1.1171865391747113,-0.8688247015854148,-0.7140388269112324,-0.4658074962230707,-0.6205692905447634,-0.3360789574631217,-0.46949412627279513
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.4194774120373382,-0.301078037455267,0.09274128979263443,-0.10241987552990883,-0.4853932973939633,-0.17057698134080937,-0.019778020842316526,-0.36893805585807676,-0.5940935154455883
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.5665831798606976,-0.2703718229479598,-0.08979102596925692,0.0895900894025323,0.006527096160996888,-0.25318666253859473,-0.2955285991237422,-0.020797245019201358,0.05168229607465015
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.6748570985700295,0.7736507732016541,1.5464566485951179,1.5462099256933954,0.05447067896043489,0.9075843222840579,1.186139021864175,1.1146026404165166,-0.2608883176428784
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.8655848026731707,0.4609625978687223,0.7151439313594079,0.24470818355699622,0.7177068050680159,-0.15777220531134142,0.17508221827020312,0.1079608065132767
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.9811115513187416,0.5724610184061734,0.47715360301432647,0.5833111419098412,-0.0017686776809934003,0.6874617488561632,0.046467068047531326,0.27037515951106605,-0.18277717927397127
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1232101928434969,0.6152161254281354,0.13955568919897648,0.19187079918851854,-0.10198578288369041,0.6502431263517524,-0.2147390666808925,-0.06695854266754137,-0.42535826646678276
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0225383453463499,-1.0224329498214324,-1.3419326125384536,-0.9352294198889863,-0.4725576176910106,-1.1858403723024584,-1.1559383274158495,-0.5486644950129017,-0.5706988093556873
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0653772250958262,-0.2421786201064586,-0.944110888401414,-0.8525747829586088,-0.5333561914712315,-0.2744795979435405,-0.6917599859012561,-0.5321910978514861,-0.6367933573338825
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.5277561609538427,0.3768221324978475,0.4214266116887134,-0.1193641773607445,0.5667447723636136,-0.05473042399449749,0.0312608965535718,-0.1394652693283665
C9_PB_PSb_T3_19nov24_HBenavides_Corr,,,,,,,,,
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,2.906967851822325,-0.062131392178847764,-2.2707377202287535,0.7768104306799647,2.4651644754078985,0.5963215713694485,-1.7772059425556241,0.9063999720816438
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-0.3555749748468003,-0.808739872349913,-0.7807936463472861,-0.5002257632246259,-0.4730912596216935,-0.6495251654628904,-0.4872292541844204,-0.4802460275034862
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.9623846129104886,-1.376526466145427,-1.9375395159734734,-1.6315075787717506,-0.35588695266228604,-1.1109319630406382,-1.2170511535848394,-0.5723841218276836,0.31293696039757707
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1944660248959698,0.6299381540400761,0.8148555288136403,0.8864685742802619,0.24832185031036255,0.7123026684580394,0.35545030227846974,0.5118352885392445,-0.06263328089535904
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.3527761123346208,-1.383976961751342,-1.8097253482538205,-1.4197500674566403,-0.3927539376120913,-1.5196007212401712,-1.214819434942042,-0.5836000066678897,-0.4367907672578617
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.5044683210703936,0.43424726060329727,0.5841662455507702,0.5234603253030075,0.35110489766556535,0.5309128147603704,0.25735757821616484,0.2224380193232385,0.07136969933975813
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1484604301481054,-0.34625573293467354,-0.001661497638124548,0.23352812073555687,-0.31107741469772454,-0.2901319762414459,-0.15712126123152673,0.12478931085854543,-0.18277717927397127
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.125381359625759,0.12400900033636632,-0.9788052768499976,-1.201572275324562,0.09924791442389885,-0.8204197976527834,-0.8474981217160737,-0.8780313050340663,-0.2622976145616915
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.5703530273611658,0.30403872984484637,0.11365804423103198,-0.15504650319416138,0.6906492337136162,0.37613087412119856,0.07773973832784989,-0.26477197906045485
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.6401349876071705,-0.8741162823005952,2.3170680730869826,1.4323309235435542,1.429884139961656,-0.8454820470816926,1.163279434321015,0.18252152040994035,0.9750075514158452
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-0.27689548066813263,-0.9022864493987447,-0.9067511662046331,-0.28404408353353067,-0.32123887738582707,-0.5677621971262237,-0.42733930047213986,-0.1461725544186534
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-1.891109874416412,-0.9817771723358278,-1.6013764752958424,-1.6112481683295308,-2.12419835533568,-0.5137739931243093,-1.0243342800645407,-1.3242004851508398
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0845924971855617,0.3068032836800747,-0.39788817766359774,-0.10621713798585736,-0.08028306662909665,0.25061367949705343,-0.6222046502980548,-0.23180496309244092,0.02923539953420735
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.2795128412110003,0.3515119087660838,0.23826102822321082,0.24429877346836612,-0.5514283874936273,0.5804839890506047,0.31599211126200294,0.17508221827020312,-0.3272472463279052
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-0.15273499649866024,-0.010050151305385552,-0.058449698027613434,-0.38856023029551606,-0.11750141812259572,-0.15777220531134142,-0.16638309367172333,-0.5698638567310257
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.3890406418451371,0.8250036202856597,-0.21979206017848613,-0.540263915412332,0.05880623639053396,0.6999266422966187,-0.061245825244465,-0.5321910978514861,-0.14198647416639054
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.9068034372253608,0.570068571018184,0.9277985976534167,0.7815316433691922,0.07843070803638517,0.6670943745460697,0.5284724935253365,0.3662699494182419,-0.13607736103168352
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0922580611069424,-1.726643245118202,-1.6085769211169514,-1.4945542752447745,-0.5331033892887199,-2.12419835533568,-1.030363528573715,-0.696591966384759,-0.1298834334850981
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1883057873965226,0.4918826368518389,1.955608996649639,2.039338187388643,1.3014451822228112,0.6755786845822181,0.9090868691311067,1.1007240526049145,1.1923967095687558
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0397255516476329,-0.07607307015663858,0.625988941335835,0.4250675782065107,-1.1678657938170571,0.2040019532727806,0.9205074085169739,0.08207220005501259,-1.154762316718439
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0441588102965672,0.6883496628270813,0.6695205714495388,0.18196098885082018,-0.41391488474499477,0.9882607209775658,0.6301618796961137,0.2224380193232385,-0.3640046524240311
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.5254341146477046,-2.9820696509748625,-0.6709396825612876,-1.3464999109913844,-1.7060535512557362,-3.2489613247381337,0.07882510612016164,-0.6764169523967067,-0.8893945047520303
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.3959561147260027,-0.321408188802684,0.022630820805646358,-0.19013590942119077,-0.3315010221316306,-0.2406211646313075,-0.06365886710564286,-0.3119696495494701,-0.1394652693283665
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.5276526177870792,1.5495007391425049,3.207079444439651,3.5422386276665176,2.5780575813575504,1.6259505176962628,4.2710693631175465,4.416949808586974,3.487665127802507
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1128698233783663,-0.21319798182544827,0.23265106342353178,-0.1360194531151865,0.16485359192743523,-0.1769569812790539,0.292518910889869,-0.2563817468796882,0.2569677848168816
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.2066329015050139,-0.1258284405595276,0.007220777148542038,-0.14276285351413912,-0.05507377343456154,0.1381613599547363,-0.28885916725055033,-0.3442247776024405,0.15981872063864763
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0363101787714466,0.03219176750898793,0.11972687944117834,0.3724444364598521,0.05990065917232895,-0.01868268057709635,-0.2031001865337939,0.12478931085854543,-0.02361559265641446
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0113455425664561,-0.8034147524433021,0.2788986265709177,-0.9150915385726909,-0.3325269776556623,-0.7312557354409056,0.48718318896964724,-0.8750857119727463,-0.4981091724549957
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.2245932855900981,-0.13484062032657773,-0.4281088886568232,-0.050545010709949045,-0.2723175734063542,-0.3512776944406808,-0.0824320943675153,0.07324602924943001,-0.32958108980888956
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.159654211240018,1.4234846953847107,2.62290107564445,2.4705692084578263,1.371342879002789,1.5460739245140738,2.213976273104628,2.1296674466261987,0.8997282102016683
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-0.42792484443991885,-0.5698885537088608,-0.3913138863527384,-0.5382960163403644,-0.4885742870670987,-0.4690825254141213,-0.27809073238034554,-0.5118538255632417
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0532146427519979,-0.3758900556594898,-0.31133045054258934,-0.8948362328469038,-0.3818265632729697,-0.26798725635066095,0.0015139678734532394,-0.7064895834059246,-0.3517812100653106
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0722723493557498,0.2766735171260914,-0.2498497803253374,-0.03299451552006865,-1.130727748749334,0.6221375918011856,-0.03741154697553039,0.27037515951106605,-0.9570956134939083
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.4089659834835707,-0.8698004579180033,-0.5693943515169153,-0.9194532480177227,-0.6637097746284683,-0.811363718896814,-0.5151003505071817,-0.7904506548697159,-0.7341370132570962
C9_PB_PSb_T3_19nov24_HBenavides_Corr,1.0,-0.361249031171713,0.00036383068641808886,-0.05830311997162409,-0.5353385819191046,-0.28508330874760834,-0.10036521163143698,-0.16638309367172333,-0.23217330348829848
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1793303973321701,-0.674139705550683,-0.25708849144367774,-0.36065153865181215,-0.5433443354794897,-0.5881006093626513,-0.26283269754558786,-0.36893805585807676,-0.5118538255632417
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.3872920431163197,0.06677487707495175,0.7706975025060295,0.9419827859709915,0.03751502591080589,0.3033186829291003,0.35432314946942267,0.41420708960606817,-0.12548232778280913
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0346493990897412,-0.2689438897825278,-0.354860918511221,-0.4712710011588316,-0.41126502631246104,-0.17561055816462212,-0.20488079308658255,-0.4872292541844204,-0.23217330348829848
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.3868994081231322,1.0725356313778807,0.979653346359865,-0.06451769052213148,0.611309197687857,0.635931597053203,0.5083691777124684,-0.2622976145616915
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,0.20431234463193068,-0.014773399414992068,-0.604414085053636,-0.32507282441295604,0.25061367949705343,0.19289403700307292,-0.5600048514926736,-0.46074221321910225
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0151689910941325,-0.70291312397919,-0.435696533833085,-0.2585214560393824,-0.2715152775910167,-0.7779881870253765,-0.14727271258491523,0.07773973832784989,-0.3628867715756504
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.0,-1.8140335083693766,-0.9603498320312494,0.18645307988156487,3.198847047475767,-2.2573902857153647,-1.1504998856964854,0.26753918635959373,3.3898184883704596
C9_PB_PSb_T3_19nov24_HBenavides_Corr,0.1300810480405824,-1.0167249847933828,-0.9385671658708498,-1.314362064848415,-0.3915745452078406,-1.1506640204747292,-0.6816899594135135,-0.8980471933465358,-0.3976690243055285
